_id,customer_id,timestamp,action,device,ip_address,location,browser_details,session_duration,page_views
67aaf01dfd431fecde4a0b92,749,2022-09-30T05:05:33,Missed Payment,Tablet,28.38.34.249,"North Alexischester, South Dakota, South Georgia and the South Sandwich Islands",Chrome 113.0.5678.0,583,20
67aaf01dfd431fecde4a0b93,657,2021-04-24T10:57:08,Missed Payment,Desktop,170.39.114.85,"West Danielfort, Texas, Belgium",Edge 113.0,1060,7
67aaf01dfd431fecde4a0b94,83,2023-11-26T02:33:07,Profile Update,Tablet,97.234.131.185,"Lake Christopher, Alaska, Bahrain",Safari 15.1,1073,19
67aaf01dfd431fecde4a0b95,506,2024-11-27T09:33:33,Login,Mobile,204.102.77.136,"South Sherriview, Montana, Bangladesh",Chrome 113.0.5678.0,168,16
67aaf01dfd431fecde4a0b96,901,2023-09-30T14:22:14,Login,Desktop,50.75.89.31,"Leahchester, South Carolina, Egypt",Firefox 110.0,904,2
67aaf01dfd431fecde4a0b97,101,2022-12-17T17:00:08,Early Repayment,Desktop,125.248.214.104,"West Brianbury, Alabama, Brunei Darussalam",Edge 113.0,853,4
67aaf01dfd431fecde4a0b98,490,2023-07-12T05:35:15,Profile Update,Tablet,132.38.69.67,"Ronaldchester, Illinois, Western Sahara",Chrome 113.0.5678.0,574,5
67aaf01dfd431fecde4a0b99,232,2022-01-03T13:55:09,Logout,Desktop,142.227.68.215,"Gilbertland, Hawaii, Cyprus",Chrome 113.0.5678.0,212,1
67aaf01dfd431fecde4a0b9a,35,2020-04-20T01:46:28,Login,Tablet,131.138.169.52,"Port Toddchester, New Jersey, Russian Federation",Safari 15.1,1084,2
67aaf01dfd431fecde4a0b9b,213,2021-06-12T00:05:13,Missed Payment,Mobile,185.236.158.21,"Raymondland, Alabama, Tanzania",Firefox 110.0,136,14
67aaf01dfd431fecde4a0b9c,642,2024-04-03T16:24:18,Profile Update,Mobile,208.193.193.93,"Lake Kevin, West Virginia, Austria",Safari 15.1,756,2
67aaf01dfd431fecde4a0b9d,414,2023-12-04T20:34:01,Missed Payment,Mobile,154.30.119.2,"North Dennisport, Maryland, Korea",Edge 113.0,1027,13
67aaf01dfd431fecde4a0b9e,744,2022-01-14T00:17:36,Logout,Tablet,154.223.92.208,"Whiteton, New Jersey, Bahamas",Firefox 110.0,149,18
67aaf01dfd431fecde4a0b9f,714,2022-04-08T07:44:11,Logout,Tablet,16.4.250.33,"South Deborahbury, Montana, Andorra",Edge 113.0,465,19
67aaf01dfd431fecde4a0ba0,535,2022-10-25T10:42:12,Profile Update,Mobile,24.15.209.61,"East Ryanstad, Illinois, Sweden",Safari 15.1,1043,17
67aaf01dfd431fecde4a0ba1,578,2023-08-28T20:46:16,Profile Update,Desktop,133.85.182.147,"Thompsonview, South Carolina, Turkey",Edge 113.0,87,10
67aaf01dfd431fecde4a0ba2,986,2023-05-02T08:21:56,Logout,Mobile,140.84.76.46,"Scottborough, Virginia, United Kingdom",Chrome 113.0.5678.0,1178,4
67aaf01dfd431fecde4a0ba3,986,2021-02-26T09:32:53,Login,Mobile,168.188.102.144,"East Jorge, Alabama, Ethiopia",Firefox 110.0,131,15
67aaf01dfd431fecde4a0ba4,24,2022-01-16T21:26:55,Login,Desktop,6.82.76.64,"Brownbury, Montana, Tunisia",Safari 15.1,536,11
67aaf01dfd431fecde4a0ba5,665,2023-10-12T04:23:17,Login,Mobile,36.31.14.180,"Lake Mary, North Carolina, Wallis and Futuna",Firefox 110.0,563,5
67aaf01dfd431fecde4a0ba6,662,2021-03-16T04:22:16,Logout,Mobile,209.4.29.163,"Maxland, Illinois, Syrian Arab Republic",Chrome 113.0.5678.0,265,15
67aaf01dfd431fecde4a0ba7,247,2020-07-23T06:27:57,Profile Update,Tablet,85.110.70.7,"Joshuashire, Pennsylvania, Austria",Edge 113.0,838,19
67aaf01dfd431fecde4a0ba8,467,2022-09-15T08:32:12,Login,Tablet,49.50.188.115,"Carterview, Texas, Cook Islands",Firefox 110.0,1162,18
67aaf01dfd431fecde4a0ba9,957,2024-11-21T02:55:05,Missed Payment,Tablet,25.190.54.42,"Robertberg, Michigan, Dominican Republic",Firefox 110.0,529,5
67aaf01dfd431fecde4a0baa,695,2021-07-28T23:40:35,Profile Update,Desktop,11.208.153.206,"West Jackson, North Carolina, Mauritania",Safari 15.1,1001,7
67aaf01dfd431fecde4a0bab,783,2024-10-11T15:54:58,Logout,Tablet,196.90.97.82,"Timothyburgh, Iowa, Oman",Safari 15.1,809,15
67aaf01dfd431fecde4a0bac,575,2024-08-03T05:59:06,Missed Payment,Mobile,113.81.121.224,"West Christophertown, Illinois, Chile",Safari 15.1,253,11
67aaf01dfd431fecde4a0bad,345,2023-06-14T19:04:59,Login,Tablet,25.158.229.109,"North Nathanbury, Washington, Barbados",Chrome 113.0.5678.0,896,13
67aaf01dfd431fecde4a0bae,482,2024-04-27T16:45:46,Profile Update,Tablet,186.128.252.187,"Powersport, Oregon, Niue",Edge 113.0,416,18
67aaf01dfd431fecde4a0baf,878,2020-11-20T03:14:48,Missed Payment,Mobile,128.118.185.48,"Lisafort, Maine, Comoros",Chrome 113.0.5678.0,1097,6
67aaf01dfd431fecde4a0bb0,94,2021-11-02T03:34:23,Logout,Tablet,77.88.168.96,"West Gregory, Minnesota, Eritrea",Edge 113.0,1078,9
67aaf01dfd431fecde4a0bb1,746,2021-04-17T09:40:03,Profile Update,Desktop,41.244.67.152,"East Jose, Arizona, Bouvet Island (Bouvetoya)",Safari 15.1,609,7
67aaf01dfd431fecde4a0bb2,875,2022-12-22T18:21:42,Profile Update,Tablet,138.99.31.46,"Bowenfort, South Dakota, Slovenia",Edge 113.0,84,8
67aaf01dfd431fecde4a0bb3,111,2021-08-24T07:23:35,Login,Tablet,84.26.100.73,"Christopherchester, Florida, Micronesia",Safari 15.1,413,10
67aaf01dfd431fecde4a0bb4,630,2022-08-23T10:50:24,Missed Payment,Tablet,115.207.128.102,"South Ryan, Maine, Bulgaria",Edge 113.0,891,4
67aaf01dfd431fecde4a0bb5,418,2022-07-26T02:34:41,Logout,Mobile,141.111.142.169,"Ramirezside, Oklahoma, Central African Republic",Firefox 110.0,339,17
67aaf01dfd431fecde4a0bb6,128,2020-09-25T03:30:40,Profile Update,Mobile,105.163.20.110,"North Cameron, Maryland, Colombia",Chrome 113.0.5678.0,1080,15
67aaf01dfd431fecde4a0bb7,82,2022-06-16T12:25:02,Logout,Desktop,128.103.234.229,"South Scottview, South Carolina, Bulgaria",Edge 113.0,829,7
67aaf01dfd431fecde4a0bb8,261,2020-05-05T06:52:37,Profile Update,Mobile,48.193.117.193,"Port Caitlyn, Mississippi, Mongolia",Safari 15.1,668,19
67aaf01dfd431fecde4a0bb9,963,2020-10-26T06:09:31,Profile Update,Desktop,115.58.124.42,"North Barbara, North Dakota, Hong Kong",Safari 15.1,147,3
67aaf01dfd431fecde4a0bba,940,2022-04-12T20:35:44,Profile Update,Tablet,186.196.223.21,"Christopherfort, Wyoming, Guyana",Chrome 113.0.5678.0,941,19
67aaf01dfd431fecde4a0bbb,632,2023-03-10T05:42:58,Early Repayment,Tablet,119.40.1.181,"Lindsaystad, New Mexico, Belarus",Chrome 113.0.5678.0,804,10
67aaf01dfd431fecde4a0bbc,825,2023-08-06T19:24:55,Logout,Tablet,153.4.223.219,"Lake Jamesmouth, Indiana, Luxembourg",Chrome 113.0.5678.0,49,20
67aaf01dfd431fecde4a0bbd,459,2023-10-10T05:39:20,Profile Update,Desktop,76.31.174.62,"Thomasshire, Oklahoma, Brunei Darussalam",Firefox 110.0,900,5
67aaf01dfd431fecde4a0bbe,227,2019-12-08T21:00:17,Login,Desktop,128.191.97.171,"Lauratown, Virginia, Mozambique",Safari 15.1,596,16
67aaf01dfd431fecde4a0bbf,800,2021-01-17T07:57:38,Profile Update,Desktop,207.174.139.82,"Williamston, Nebraska, Denmark",Edge 113.0,1186,4
67aaf01dfd431fecde4a0bc0,927,2022-12-24T10:59:25,Missed Payment,Tablet,150.73.169.202,"Howellbury, North Carolina, Faroe Islands",Safari 15.1,219,8
67aaf01dfd431fecde4a0bc1,489,2022-12-06T14:47:14,Profile Update,Mobile,12.147.129.34,"Joseberg, Oregon, Moldova",Edge 113.0,341,13
67aaf01dfd431fecde4a0bc2,469,2024-08-15T20:29:14,Early Repayment,Tablet,189.93.111.194,"Chrisborough, Nebraska, Greece",Firefox 110.0,725,18
67aaf01dfd431fecde4a0bc3,426,2020-06-14T15:30:40,Login,Tablet,130.138.226.238,"Port Lawrence, Alaska, Reunion",Chrome 113.0.5678.0,493,2
67aaf01dfd431fecde4a0bc4,651,2022-05-15T00:18:18,Missed Payment,Desktop,61.203.128.83,"Port Lorifurt, Minnesota, Mongolia",Safari 15.1,913,5
67aaf01dfd431fecde4a0bc5,815,2021-09-21T06:59:19,Logout,Desktop,1.192.211.192,"Millerbury, Pennsylvania, Kuwait",Chrome 113.0.5678.0,681,11
67aaf01dfd431fecde4a0bc6,237,2020-08-25T00:50:23,Profile Update,Tablet,111.236.57.252,"Juanmouth, Oregon, Afghanistan",Firefox 110.0,187,11
67aaf01dfd431fecde4a0bc7,45,2022-12-31T17:27:16,Early Repayment,Mobile,38.51.59.103,"Lake Garymouth, Alabama, American Samoa",Edge 113.0,565,7
67aaf01dfd431fecde4a0bc8,118,2024-05-31T16:59:55,Missed Payment,Desktop,24.7.221.10,"Arellanobury, Oklahoma, Slovakia (Slovak Republic)",Firefox 110.0,482,7
67aaf01dfd431fecde4a0bc9,472,2024-04-25T16:07:54,Logout,Mobile,155.218.180.222,"New Austin, Massachusetts, Pitcairn Islands",Edge 113.0,1140,17
67aaf01dfd431fecde4a0bca,832,2020-11-17T13:46:28,Early Repayment,Tablet,153.206.165.192,"East Angelicabury, Iowa, French Guiana",Firefox 110.0,768,7
67aaf01dfd431fecde4a0bcb,978,2024-03-12T03:12:46,Logout,Desktop,95.61.83.107,"Robertton, Alabama, Bolivia",Edge 113.0,1117,6
67aaf01dfd431fecde4a0bcc,956,2021-04-21T07:14:37,Profile Update,Desktop,101.104.59.165,"New Ashley, West Virginia, Lesotho",Chrome 113.0.5678.0,580,20
67aaf01dfd431fecde4a0bcd,944,2020-08-21T16:42:16,Logout,Tablet,90.15.214.166,"Port Amandamouth, Illinois, Ukraine",Chrome 113.0.5678.0,1154,5
67aaf01dfd431fecde4a0bce,548,2020-09-20T08:51:25,Missed Payment,Desktop,17.179.131.201,"Kirkville, Maryland, Norfolk Island",Firefox 110.0,589,13
67aaf01dfd431fecde4a0bcf,280,2023-08-24T06:45:22,Missed Payment,Tablet,178.91.172.237,"Huntchester, Oregon, Switzerland",Edge 113.0,58,15
67aaf01dfd431fecde4a0bd0,209,2021-06-12T04:36:54,Early Repayment,Mobile,116.159.216.174,"Dawnmouth, Rhode Island, Samoa",Firefox 110.0,509,10
67aaf01dfd431fecde4a0bd1,482,2020-06-10T08:16:42,Early Repayment,Mobile,25.133.26.173,"South Alexander, South Dakota, Saint Pierre and Miquelon",Safari 15.1,503,16
67aaf01dfd431fecde4a0bd2,646,2021-10-18T23:01:31,Missed Payment,Mobile,191.87.196.228,"North Tyler, New Hampshire, Haiti",Safari 15.1,470,20
67aaf01dfd431fecde4a0bd3,101,2020-11-16T06:46:34,Profile Update,Tablet,149.135.147.113,"East Jeffreyview, Alaska, Iraq",Edge 113.0,928,1
67aaf01dfd431fecde4a0bd4,313,2023-04-09T11:04:22,Early Repayment,Tablet,94.236.36.135,"Port Brenda, Ohio, Peru",Safari 15.1,920,1
67aaf01dfd431fecde4a0bd5,651,2023-12-30T18:54:09,Login,Tablet,165.43.47.103,"Port Angela, Missouri, Rwanda",Edge 113.0,55,16
67aaf01dfd431fecde4a0bd6,383,2022-04-11T10:34:04,Early Repayment,Tablet,108.110.10.152,"Collinsfurt, Indiana, Bermuda",Safari 15.1,318,2
67aaf01dfd431fecde4a0bd7,684,2020-06-26T07:43:01,Early Repayment,Tablet,81.81.252.91,"South Janice, South Carolina, French Southern Territories",Firefox 110.0,76,17
67aaf01dfd431fecde4a0bd8,64,2020-01-10T10:16:15,Missed Payment,Desktop,60.57.111.214,"Benjaminfurt, Connecticut, Guinea-Bissau",Firefox 110.0,188,9
67aaf01dfd431fecde4a0bd9,166,2022-03-28T14:50:43,Early Repayment,Mobile,19.234.48.30,"Yvonneside, Michigan, Puerto Rico",Firefox 110.0,238,5
67aaf01dfd431fecde4a0bda,738,2021-11-11T14:58:59,Login,Tablet,169.233.153.137,"Guzmanmouth, Nebraska, Germany",Chrome 113.0.5678.0,184,15
67aaf01dfd431fecde4a0bdb,528,2020-10-31T00:42:15,Missed Payment,Desktop,39.217.96.175,"Jackmouth, Colorado, Venezuela",Safari 15.1,882,14
67aaf01dfd431fecde4a0bdc,629,2024-09-20T11:28:45,Profile Update,Tablet,156.38.14.132,"Port Shannonstad, Vermont, Burundi",Edge 113.0,150,15
67aaf01dfd431fecde4a0bdd,139,2019-12-10T08:10:17,Profile Update,Desktop,26.222.88.0,"East Jonathanport, New Hampshire, Congo",Chrome 113.0.5678.0,49,1
67aaf01dfd431fecde4a0bde,271,2021-01-21T07:24:51,Early Repayment,Tablet,135.65.58.21,"Anthonyview, Idaho, Cape Verde",Edge 113.0,241,16
67aaf01dfd431fecde4a0bdf,960,2020-09-14T08:44:23,Missed Payment,Tablet,164.122.203.113,"Sheppardborough, Oklahoma, Malaysia",Edge 113.0,42,15
67aaf01dfd431fecde4a0be0,720,2024-02-07T16:18:37,Missed Payment,Mobile,44.34.169.120,"New Danielborough, Georgia, Morocco",Firefox 110.0,996,1
67aaf01dfd431fecde4a0be1,116,2023-02-11T02:58:25,Profile Update,Mobile,215.228.178.101,"Christinabury, Utah, Samoa",Firefox 110.0,909,4
67aaf01dfd431fecde4a0be2,140,2022-12-23T20:25:45,Missed Payment,Tablet,93.92.65.246,"North Henry, Pennsylvania, Faroe Islands",Firefox 110.0,792,2
67aaf01dfd431fecde4a0be3,473,2022-10-21T17:42:00,Missed Payment,Mobile,207.225.17.237,"Donnaland, Nevada, Mauritania",Chrome 113.0.5678.0,570,14
67aaf01dfd431fecde4a0be4,393,2022-11-04T19:09:18,Missed Payment,Tablet,223.56.12.162,"Kimberlystad, New York, Korea",Firefox 110.0,851,15
67aaf01dfd431fecde4a0be5,288,2023-12-19T19:10:30,Logout,Mobile,172.54.234.67,"Heidishire, Colorado, Greece",Firefox 110.0,142,6
67aaf01dfd431fecde4a0be6,203,2022-05-07T10:55:35,Profile Update,Desktop,221.44.219.192,"Lake Jill, Louisiana, Norway",Firefox 110.0,184,20
67aaf01dfd431fecde4a0be7,947,2024-11-19T04:53:41,Profile Update,Mobile,142.97.166.12,"Brownside, New Mexico, French Southern Territories",Safari 15.1,216,20
67aaf01dfd431fecde4a0be8,60,2022-11-15T20:06:33,Profile Update,Desktop,111.65.118.245,"Ryanstad, Arkansas, Holy See (Vatican City State)",Edge 113.0,720,11
67aaf01dfd431fecde4a0be9,460,2024-02-06T01:56:40,Early Repayment,Mobile,52.5.141.172,"Wayneville, Nevada, Marshall Islands",Edge 113.0,134,6
67aaf01dfd431fecde4a0bea,4,2021-04-09T15:57:53,Profile Update,Desktop,178.82.146.74,"East Robert, New York, Chad",Chrome 113.0.5678.0,1050,17
67aaf01dfd431fecde4a0beb,26,2024-06-29T22:56:19,Logout,Tablet,160.136.116.248,"Hunterland, Maine, Sudan",Edge 113.0,751,19
67aaf01dfd431fecde4a0bec,552,2022-04-16T04:11:47,Missed Payment,Tablet,201.90.36.99,"Robinland, Utah, Netherlands",Firefox 110.0,731,9
67aaf01dfd431fecde4a0bed,317,2022-01-30T10:17:36,Login,Desktop,112.105.242.82,"Lake Heather, Massachusetts, Ukraine",Chrome 113.0.5678.0,473,1
67aaf01dfd431fecde4a0bee,83,2024-06-01T10:00:29,Early Repayment,Mobile,102.169.43.36,"Christinaview, Maine, Jordan",Chrome 113.0.5678.0,404,10
67aaf01dfd431fecde4a0bef,980,2023-02-18T03:50:02,Missed Payment,Desktop,122.83.30.150,"Mckayfort, Ohio, Saint Vincent and the Grenadines",Chrome 113.0.5678.0,1197,1
67aaf01dfd431fecde4a0bf0,115,2021-12-25T19:16:43,Profile Update,Desktop,30.26.145.89,"West Rebecca, Hawaii, Vanuatu",Edge 113.0,994,15
67aaf01dfd431fecde4a0bf1,566,2024-07-08T13:01:45,Logout,Mobile,211.249.154.143,"Jessemouth, Iowa, Zambia",Edge 113.0,62,14
67aaf01dfd431fecde4a0bf2,171,2022-01-08T18:20:24,Login,Mobile,161.129.5.203,"Lyonsberg, South Dakota, Turkey",Chrome 113.0.5678.0,89,2
67aaf01dfd431fecde4a0bf3,438,2024-10-15T00:01:12,Profile Update,Desktop,49.96.181.2,"North Christopherville, Oklahoma, Greenland",Safari 15.1,1150,20
67aaf01dfd431fecde4a0bf4,786,2022-05-12T07:46:43,Login,Tablet,5.51.251.204,"Amymouth, Rhode Island, Korea",Chrome 113.0.5678.0,1012,14
67aaf01dfd431fecde4a0bf5,450,2022-04-03T23:30:41,Login,Mobile,103.2.221.215,"Jonesmouth, Washington, United States Minor Outlying Islands",Firefox 110.0,817,7
67aaf01dfd431fecde4a0bf6,151,2020-09-07T07:40:39,Profile Update,Tablet,174.148.64.170,"Port Karenmouth, Georgia, Finland",Edge 113.0,718,17
67aaf01dfd431fecde4a0bf7,365,2024-02-23T21:18:51,Logout,Mobile,155.139.157.248,"Lake Danielleside, Ohio, Kuwait",Firefox 110.0,1052,11
67aaf01dfd431fecde4a0bf8,425,2023-07-24T21:56:55,Login,Mobile,56.164.137.29,"New Beverly, North Dakota, Dominican Republic",Safari 15.1,93,3
67aaf01dfd431fecde4a0bf9,604,2024-07-28T11:06:38,Logout,Desktop,12.22.31.6,"West Adrianland, Oregon, Armenia",Chrome 113.0.5678.0,325,1
67aaf01dfd431fecde4a0bfa,425,2021-12-19T23:46:16,Profile Update,Tablet,141.248.235.12,"North Jennifer, Arizona, Guam",Firefox 110.0,904,5
67aaf01dfd431fecde4a0bfb,289,2020-02-07T14:43:05,Login,Tablet,186.38.76.58,"South Kathleen, Washington, Barbados",Firefox 110.0,583,11
67aaf01dfd431fecde4a0bfc,686,2022-01-16T20:41:19,Early Repayment,Desktop,164.191.105.119,"Jessicaborough, California, Equatorial Guinea",Firefox 110.0,838,4
67aaf01dfd431fecde4a0bfd,361,2020-02-22T01:27:27,Missed Payment,Tablet,191.42.12.32,"North Michellemouth, New Jersey, Malaysia",Edge 113.0,362,12
67aaf01dfd431fecde4a0bfe,834,2021-04-26T22:40:27,Profile Update,Desktop,42.163.240.30,"Sandershaven, Alaska, Solomon Islands",Edge 113.0,1145,11
67aaf01dfd431fecde4a0bff,26,2021-02-07T07:29:28,Profile Update,Tablet,3.113.224.49,"Carolinebury, Idaho, Spain",Chrome 113.0.5678.0,139,2
67aaf01dfd431fecde4a0c00,379,2022-05-15T20:06:14,Logout,Tablet,49.5.164.90,"New Jennifer, Delaware, Colombia",Edge 113.0,119,18
67aaf01dfd431fecde4a0c01,669,2024-08-21T13:17:32,Missed Payment,Desktop,179.35.28.34,"South Anaview, Maine, Kazakhstan",Firefox 110.0,655,19
67aaf01dfd431fecde4a0c02,32,2024-06-07T20:47:36,Logout,Desktop,97.83.79.32,"South Edwardburgh, Nevada, Ireland",Firefox 110.0,59,7
67aaf01dfd431fecde4a0c03,875,2020-12-04T23:24:26,Profile Update,Mobile,215.67.149.134,"Port Jasonburgh, Oklahoma, Guadeloupe",Edge 113.0,89,11
67aaf01dfd431fecde4a0c04,761,2022-10-30T02:34:07,Logout,Tablet,13.211.237.228,"Katieborough, Illinois, British Virgin Islands",Safari 15.1,304,3
67aaf01dfd431fecde4a0c05,947,2024-05-18T13:17:40,Logout,Desktop,84.247.45.131,"Port Normaland, Alaska, Saint Helena",Chrome 113.0.5678.0,1003,11
67aaf01dfd431fecde4a0c06,636,2020-07-01T20:35:43,Early Repayment,Tablet,12.83.49.106,"Cunninghambury, Connecticut, Somalia",Safari 15.1,806,16
67aaf01dfd431fecde4a0c07,32,2022-02-26T22:24:33,Profile Update,Mobile,170.49.246.134,"West Ashley, Nevada, Bulgaria",Chrome 113.0.5678.0,1149,1
67aaf01dfd431fecde4a0c08,615,2022-08-10T02:18:02,Logout,Tablet,211.98.64.67,"Port Joshua, Nevada, Ukraine",Safari 15.1,717,17
67aaf01dfd431fecde4a0c09,345,2024-03-14T03:54:15,Missed Payment,Tablet,211.13.19.220,"Stevenberg, Delaware, United States Minor Outlying Islands",Chrome 113.0.5678.0,540,2
67aaf01dfd431fecde4a0c0a,901,2021-12-26T21:35:38,Profile Update,Tablet,53.21.52.24,"Barrettborough, New Mexico, Seychelles",Chrome 113.0.5678.0,706,11
67aaf01dfd431fecde4a0c0b,563,2019-12-01T13:13:59,Early Repayment,Mobile,181.153.202.249,"Matthewburgh, Illinois, Faroe Islands",Firefox 110.0,490,2
67aaf01dfd431fecde4a0c0c,625,2024-07-01T07:17:03,Logout,Desktop,155.247.86.5,"East Justin, Florida, Bulgaria",Chrome 113.0.5678.0,1104,16
67aaf01dfd431fecde4a0c0d,996,2021-01-24T04:18:46,Missed Payment,Tablet,167.178.28.36,"Lewisbury, Kentucky, Burkina Faso",Chrome 113.0.5678.0,577,10
67aaf01dfd431fecde4a0c0e,101,2023-07-20T07:44:30,Profile Update,Tablet,148.34.241.96,"South Jennifer, Maryland, Pakistan",Firefox 110.0,449,7
67aaf01dfd431fecde4a0c0f,940,2021-09-27T08:31:10,Missed Payment,Tablet,117.179.122.19,"North Kristen, Rhode Island, Belgium",Safari 15.1,587,3
67aaf01dfd431fecde4a0c10,691,2022-04-26T16:08:40,Profile Update,Tablet,53.248.183.46,"West Andrewtown, Massachusetts, Rwanda",Safari 15.1,792,3
67aaf01dfd431fecde4a0c11,522,2024-05-28T16:41:13,Logout,Tablet,145.196.223.75,"Shelbyborough, Texas, Yemen",Edge 113.0,368,7
67aaf01dfd431fecde4a0c12,985,2024-05-06T18:36:33,Login,Mobile,121.115.75.59,"East Dustin, Texas, Gambia",Safari 15.1,312,1
67aaf01dfd431fecde4a0c13,751,2023-10-27T00:57:39,Early Repayment,Tablet,22.104.181.183,"New Sylviahaven, Kentucky, Fiji",Edge 113.0,179,16
67aaf01dfd431fecde4a0c14,107,2022-09-30T14:36:54,Missed Payment,Mobile,76.51.163.232,"New Joshua, Vermont, Gabon",Edge 113.0,848,6
67aaf01dfd431fecde4a0c15,219,2021-05-26T18:15:07,Early Repayment,Desktop,144.14.151.224,"Simmonston, Georgia, Tunisia",Firefox 110.0,1058,20
67aaf01dfd431fecde4a0c16,408,2023-05-15T10:11:55,Logout,Desktop,52.139.179.138,"Barnesbury, New Jersey, Somalia",Chrome 113.0.5678.0,188,4
67aaf01dfd431fecde4a0c17,791,2021-02-09T11:03:55,Missed Payment,Tablet,182.168.170.50,"West Amy, Arkansas, Myanmar",Firefox 110.0,1004,7
67aaf01dfd431fecde4a0c18,979,2021-11-20T22:58:27,Logout,Desktop,222.83.76.138,"South Micheal, Massachusetts, Netherlands",Chrome 113.0.5678.0,1119,19
67aaf01dfd431fecde4a0c19,628,2022-12-08T20:18:34,Early Repayment,Mobile,94.140.11.19,"Kirkville, North Carolina, New Caledonia",Edge 113.0,354,10
67aaf01dfd431fecde4a0c1a,33,2022-05-24T04:52:03,Profile Update,Mobile,151.149.13.44,"South Jessicabury, Virginia, Poland",Safari 15.1,30,20
67aaf01dfd431fecde4a0c1b,876,2021-02-23T17:32:50,Login,Mobile,84.118.163.87,"Normanmouth, South Carolina, Hungary",Edge 113.0,550,19
67aaf01dfd431fecde4a0c1c,69,2022-01-07T18:05:11,Login,Desktop,103.135.99.247,"South Stevenmouth, Nebraska, Armenia",Firefox 110.0,880,2
67aaf01dfd431fecde4a0c1d,673,2021-05-18T01:26:01,Login,Desktop,110.220.163.103,"Johnmouth, Delaware, Qatar",Edge 113.0,236,13
67aaf01dfd431fecde4a0c1e,813,2021-02-07T02:07:22,Profile Update,Desktop,220.101.99.242,"Robertton, West Virginia, Saint Helena",Edge 113.0,1024,16
67aaf01dfd431fecde4a0c1f,92,2020-04-10T03:05:15,Missed Payment,Desktop,92.147.194.220,"Lorettafurt, North Carolina, Panama",Safari 15.1,370,18
67aaf01dfd431fecde4a0c20,791,2024-08-15T06:05:46,Missed Payment,Desktop,22.97.16.73,"North Kelly, New York, Brazil",Firefox 110.0,121,12
67aaf01dfd431fecde4a0c21,829,2020-07-09T15:16:15,Missed Payment,Tablet,30.9.183.197,"Nicholasburgh, Arizona, Samoa",Chrome 113.0.5678.0,1052,13
67aaf01dfd431fecde4a0c22,161,2024-09-25T09:01:48,Profile Update,Mobile,173.98.155.132,"Kristaland, Missouri, Svalbard & Jan Mayen Islands",Chrome 113.0.5678.0,444,4
67aaf01dfd431fecde4a0c23,853,2024-01-12T19:18:41,Missed Payment,Mobile,32.241.21.11,"East Michael, Alabama, Cameroon",Edge 113.0,768,13
67aaf01dfd431fecde4a0c24,89,2019-12-30T09:21:04,Logout,Tablet,72.96.114.170,"South Amanda, Missouri, Netherlands",Firefox 110.0,93,20
67aaf01dfd431fecde4a0c25,645,2020-10-03T09:35:37,Early Repayment,Desktop,191.101.34.117,"Port Kevin, Iowa, Ireland",Edge 113.0,1079,6
67aaf01dfd431fecde4a0c26,188,2024-01-19T20:00:21,Logout,Mobile,141.115.23.82,"New Jennifer, New Mexico, Grenada",Firefox 110.0,287,1
67aaf01dfd431fecde4a0c27,768,2023-07-23T15:32:42,Profile Update,Tablet,67.44.174.36,"Amandamouth, Idaho, Central African Republic",Safari 15.1,1098,14
67aaf01dfd431fecde4a0c28,423,2021-05-14T02:35:27,Logout,Tablet,23.154.136.149,"East Alison, North Carolina, Cayman Islands",Safari 15.1,796,14
67aaf01dfd431fecde4a0c29,338,2022-07-26T21:41:53,Profile Update,Desktop,106.46.125.141,"Robertfurt, Alabama, Saint Lucia",Chrome 113.0.5678.0,1170,9
67aaf01dfd431fecde4a0c2a,589,2021-08-22T08:01:15,Early Repayment,Tablet,150.200.158.29,"South Justinmouth, Washington, Pakistan",Firefox 110.0,198,17
67aaf01dfd431fecde4a0c2b,299,2023-12-25T16:42:34,Logout,Tablet,34.43.38.190,"Lake Cynthia, Vermont, Bahamas",Edge 113.0,597,13
67aaf01dfd431fecde4a0c2c,800,2021-09-27T19:30:12,Profile Update,Tablet,196.143.135.149,"Bradleychester, Wyoming, Samoa",Safari 15.1,1050,13
67aaf01dfd431fecde4a0c2d,734,2022-03-31T02:34:08,Login,Mobile,19.190.15.55,"New Deanna, Arkansas, Latvia",Chrome 113.0.5678.0,539,3
